datetime,TEC,ROTEC,ROTI,lat,lon,archivo
2025-01-26 00:35:00,70.646255,-0.004238535563151041,0.008922744569974383,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 00:45:00,77.3045,0.011097068786621095,0.008853744593796394,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 00:55:00,88.50552,0.018668378194173177,0.00766789809168197,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 01:05:00,91.7717,0.005443623860677083,0.004364409455544486,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 01:15:00,98.973915,0.012003695170084636,0.004400408652684335,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 01:25:00,104.26502,0.008818511962890624,0.00788176982061436,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 01:35:00,110.15861,0.009822642008463542,0.00853818491692873,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 01:45:00,104.18306,-0.009959246317545573,0.008215150047916515,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 01:55:00,112.21316,0.013383496602376302,0.008477014414030214,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 02:05:00,113.79843,0.0026421229044596354,0.007670630522591662,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 02:15:00,111.905106,-0.0031555430094401043,0.006584270803007968,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 02:25:00,111.64839,-0.0004278564453125,0.0033026409791717453,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 02:35:00,108.352196,-0.005493659973144532,0.004194350709611286,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 02:45:00,104.57369,-0.006297505696614583,0.004268077542350617,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 02:55:00,107.7616,0.00531317392985026,0.005874237002188525,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 03:05:00,105.26318,-0.004164021809895833,0.00634484641814559,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 03:15:00,97.466286,-0.012994829813639324,0.006872988908683328,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 03:25:00,91.10218,-0.010606842041015625,0.006863875036741776,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 03:35:00,91.71873,0.0010275777180989583,0.00749793046375557,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 03:45:00,94.88704,0.00528052012125651,0.006213303257746699,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 03:55:00,96.82048,0.0032224019368489584,0.005109089824543898,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 04:05:00,92.33827,-0.0074703470865885415,0.005504758254847683,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 04:15:00,88.59756,-0.006234525044759114,0.005427693325514843,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 04:25:00,84.44085,-0.006927846272786458,0.004655214245018401,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 04:35:00,87.44278,0.005003217061360677,0.004237094851352859,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 04:45:00,85.97884,-0.002439893086751302,0.004540731855720116,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
2025-01-26 04:55:00,84.37952,-0.002665545145670573,0.0033775876214084607,-6.25,177.5,GloTEC_TEC_2025_01_26.nc
